cv_aucs,test_aucs,model
0.5845099206349207,0.75,L2_Logistic_Regression
0.5603680555555556,0.5555555555555555,L2_Logistic_Regression
0.5530853174603174,0.8333333333333334,L2_Logistic_Regression
0.46687599206349206,0.8055555555555556,L2_Logistic_Regression
0.6902188492063492,0.5,L2_Logistic_Regression
0.5841984126984127,0.7777777777777778,L2_Logistic_Regression
0.7631063492063492,0.6666666666666667,L2_Logistic_Regression
0.7044809523809524,0.6666666666666667,L2_Logistic_Regression
0.5716861111111111,0.6388888888888888,L2_Logistic_Regression
0.4001924603174603,0.6944444444444444,L2_Logistic_Regression
0.6399111111111111,0.7777777777777778,L2_Logistic_Regression
0.6149496031746031,0.8055555555555556,L2_Logistic_Regression
0.7368063492063492,0.5833333333333333,L2_Logistic_Regression
0.6279472222222222,0.4722222222222222,L2_Logistic_Regression
0.6042424603174603,0.4444444444444444,L2_Logistic_Regression
0.6988214285714286,0.6944444444444445,L2_Logistic_Regression
0.6545615079365079,0.6666666666666666,L2_Logistic_Regression
0.5237859126984127,0.6388888888888888,L2_Logistic_Regression
0.5948740079365079,0.5277777777777778,L2_Logistic_Regression
0.6736898809523809,0.8611111111111112,L2_Logistic_Regression
0.4785190476190476,0.6388888888888888,L2_Logistic_Regression
0.6364232142857142,0.6944444444444444,L2_Logistic_Regression
0.7990648809523809,0.5833333333333334,L2_Logistic_Regression
0.5948775793650793,0.5833333333333334,L2_Logistic_Regression
0.6178085317460318,0.5555555555555556,L2_Logistic_Regression
0.40708214285714284,0.6666666666666666,L2_Logistic_Regression
0.5588025793650794,0.6944444444444444,L2_Logistic_Regression
0.5880755952380953,0.5833333333333334,L2_Logistic_Regression
0.4730204365079365,0.6944444444444444,L2_Logistic_Regression
0.7036646825396825,0.6944444444444444,L2_Logistic_Regression
0.7362789682539682,0.5277777777777778,L2_Logistic_Regression
0.5115878968253968,0.6666666666666666,L2_Logistic_Regression
0.6233611111111111,0.5833333333333334,L2_Logistic_Regression
0.49918690476190475,0.6666666666666666,L2_Logistic_Regression
0.7691628968253968,0.4722222222222222,L2_Logistic_Regression
0.5516047619047619,0.5277777777777778,L2_Logistic_Regression
0.5694869047619048,0.75,L2_Logistic_Regression
0.534039880952381,0.75,L2_Logistic_Regression
0.6202109126984127,0.638888888888889,L2_Logistic_Regression
