cv_aucs,test_aucs,model
0.8199011904761905,0.7777777777777778,L2_Logistic_Regression
0.7739569444444444,0.8888888888888888,L2_Logistic_Regression
0.8102434523809524,0.8333333333333334,L2_Logistic_Regression
0.7503593253968254,0.7777777777777778,L2_Logistic_Regression
0.6854327380952381,0.8333333333333334,L2_Logistic_Regression
0.7368537698412698,0.8333333333333333,L2_Logistic_Regression
0.7715375,0.7777777777777778,L2_Logistic_Regression
0.8169878968253969,0.8055555555555556,L2_Logistic_Regression
0.8584148809523809,0.6944444444444445,L2_Logistic_Regression
0.7732708333333334,0.7222222222222223,L2_Logistic_Regression
0.8731674603174603,0.7222222222222222,L2_Logistic_Regression
0.8342619047619048,0.8333333333333334,L2_Logistic_Regression
