cost,loss,epsilon,ROC,Sens,Spec,ROCSD,SensSD,SpecSD,model
0.005,L2_primal,0.01,0.907646626984127,0.9077500000000001,0.6139285714285714,0.07727338832218038,0.17395197470299356,0.23192467704695496,L2_Logistic_Regression
0.01,L2_primal,0.01,0.906834126984127,0.91025,0.6165952380952381,0.07745587404647518,0.1734601834188876,0.23024964566002007,L2_Logistic_Regression
0.05,L2_primal,0.01,0.8998230158730158,0.9206666666666666,0.5968095238095238,0.08027458610760636,0.16409438800338164,0.2217545837898454,L2_Logistic_Regression
0.1,L2_primal,0.01,0.8953386904761905,0.92475,0.5848928571428571,0.08081040426255764,0.1503483531774877,0.21760537791335752,L2_Logistic_Regression
0.25,L2_primal,0.01,0.8864660714285715,0.9296666666666666,0.5637857142857143,0.08469624170510842,0.1403230698451432,0.21140894078341613,L2_Logistic_Regression
0.5,L2_primal,0.01,0.8751688492063492,0.9225,0.5463690476190476,0.08815323834569902,0.14513081567046593,0.2070873501913679,L2_Logistic_Regression
1,L2_primal,0.01,0.862694246031746,0.9145833333333333,0.5412142857142858,0.09120968834555496,0.15443325449824283,0.20226590342183737,L2_Logistic_Regression
10,L2_primal,0.01,0.833075,0.894,0.5268452380952381,0.10154937884793547,0.1776218607176543,0.19294256547642624,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.7545263888888889,0.7256666666666667,0.6300833333333333,0.14156484648584144,0.28420076105659525,0.2070994882028416,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.7545263888888889,0.7256666666666667,0.6300833333333333,0.14156484648584144,0.28420076105659525,0.2070994882028416,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.7545263888888889,0.7256666666666667,0.6300833333333333,0.14156484648584144,0.28420076105659525,0.2070994882028416,L2_Logistic_Regression
0.001,L2_primal,0.01,0.7545263888888889,0.7256666666666667,0.6300833333333333,0.14156484648584144,0.28420076105659525,0.2070994882028416,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.7552978174603174,0.7279166666666667,0.6300833333333333,0.14071725382888342,0.2818338362912007,0.2070994882028416,L2_Logistic_Regression
0.005,L2_primal,0.01,0.7571994047619047,0.7328333333333333,0.6296309523809523,0.13935879727350245,0.2816057787558683,0.20625408557175035,L2_Logistic_Regression
0.01,L2_primal,0.01,0.7577380952380952,0.7366666666666667,0.6292142857142857,0.13918430256520142,0.27856616205909285,0.20388071044133832,L2_Logistic_Regression
0.05,L2_primal,0.01,0.7688357142857143,0.7616666666666667,0.6210952380952381,0.13375905821249284,0.26401529488882214,0.19729827190620605,L2_Logistic_Regression
0.1,L2_primal,0.01,0.7769769841269841,0.7890833333333334,0.6087142857142858,0.13176661101213508,0.23851390296908845,0.1841004050150332,L2_Logistic_Regression
0.25,L2_primal,0.01,0.7820529761904762,0.8218333333333333,0.6073452380952381,0.13055111667230915,0.2178417433037758,0.17922148211577096,L2_Logistic_Regression
0.5,L2_primal,0.01,0.7867363095238096,0.8476666666666667,0.5951190476190477,0.12942058193937903,0.19041844661942198,0.18075733969193383,L2_Logistic_Regression
1,L2_primal,0.01,0.7886986111111112,0.8611666666666666,0.591202380952381,0.13018467620967034,0.18437809513437997,0.17827856618179164,L2_Logistic_Regression
10,L2_primal,0.01,0.786515873015873,0.8855,0.5767261904761904,0.12922129543754315,0.1665352077871798,0.17546227439792603,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.8191529761904762,0.7985833333333333,0.6330119047619047,0.12806640739175978,0.23444207443344425,0.2389152757341733,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.8191529761904762,0.7985833333333333,0.6330119047619047,0.12806640739175978,0.23444207443344425,0.2389152757341733,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.8191529761904762,0.7985833333333333,0.6330119047619047,0.12806640739175978,0.23444207443344425,0.2389152757341733,L2_Logistic_Regression
0.001,L2_primal,0.01,0.8191529761904762,0.7985833333333333,0.6330119047619047,0.12806640739175978,0.23444207443344425,0.2389152757341733,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.818664880952381,0.7985833333333333,0.6337261904761905,0.12838301804871505,0.23444207443344425,0.2385142015584846,L2_Logistic_Regression
0.005,L2_primal,0.01,0.8184863095238095,0.7985833333333333,0.6336071428571428,0.12825415115289598,0.23444207443344425,0.23490518820789272,L2_Logistic_Regression
0.01,L2_primal,0.01,0.8180934523809524,0.7995833333333333,0.6324880952380952,0.1279205450252282,0.23315641474199972,0.233950877313632,L2_Logistic_Regression
0.05,L2_primal,0.01,0.8233595238095238,0.8036666666666666,0.6352261904761904,0.12632566562924955,0.22536130182348446,0.2258771393640961,L2_Logistic_Regression
0.1,L2_primal,0.01,0.8264281746031746,0.8063333333333333,0.6375833333333333,0.12458863760956541,0.22385985086839663,0.2211253095096215,L2_Logistic_Regression
0.25,L2_primal,0.01,0.8336422619047619,0.81525,0.6408809523809523,0.12076938187157148,0.21543443895402886,0.21512214915211159,L2_Logistic_Regression
0.5,L2_primal,0.01,0.8358388888888889,0.8229166666666666,0.6343452380952381,0.11817012789051665,0.21210859114816866,0.2083351878357278,L2_Logistic_Regression
1,L2_primal,0.01,0.8379210317460317,0.8255833333333333,0.6335357142857143,0.11695929572412438,0.2078906687438226,0.20479706892670368,L2_Logistic_Regression
10,L2_primal,0.01,0.8430664682539682,0.83275,0.6259166666666667,0.11138613011198269,0.20220295333737948,0.19995956950418037,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.772818253968254,0.7956666666666666,0.5877142857142857,0.12522976543144354,0.28004665799338924,0.24545741835765109,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.772818253968254,0.7956666666666666,0.5877142857142857,0.12522976543144354,0.28004665799338924,0.24545741835765109,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.772818253968254,0.7956666666666666,0.5877142857142857,0.12522976543144354,0.28004665799338924,0.24545741835765109,L2_Logistic_Regression
0.001,L2_primal,0.01,0.772818253968254,0.7956666666666666,0.5877142857142857,0.12522976543144354,0.28004665799338924,0.24545741835765109,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.772918253968254,0.7995,0.5877142857142857,0.12486176488469661,0.2750001776558992,0.24545741835765109,L2_Logistic_Regression
0.005,L2_primal,0.01,0.7737492063492064,0.80275,0.5857142857142857,0.12504224607473885,0.2753292405023488,0.24370456339515723,L2_Logistic_Regression
0.01,L2_primal,0.01,0.774447619047619,0.8086666666666666,0.583047619047619,0.1254330094080406,0.2741819974533823,0.2440594882107815,L2_Logistic_Regression
0.05,L2_primal,0.01,0.7765061507936508,0.8438333333333333,0.5560119047619048,0.12248483815874571,0.23045187809685916,0.22910011759688514,L2_Logistic_Regression
