cost,loss,epsilon,ROC,Sens,Spec,ROCSD,SensSD,SpecSD,model
1e-5,L2_primal,0.01,0.44328055555555557,0.6656904761904762,0.353,0.19573407791436476,0.29383346848628406,0.3440803536708316,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.44328055555555557,0.6656904761904762,0.353,0.19573407791436476,0.29383346848628406,0.3440803536708316,L2_Logistic_Regression
0.001,L2_primal,0.01,0.44328055555555557,0.6656904761904762,0.353,0.19573407791436476,0.29383346848628406,0.3440803536708316,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.44390555555555555,0.6638571428571428,0.35425,0.19619357517900632,0.2923069613529927,0.34415838768275764,L2_Logistic_Regression
0.005,L2_primal,0.01,0.444909126984127,0.6621428571428571,0.35525,0.19648933292033818,0.2922432414849335,0.3445822914941949,L2_Logistic_Regression
0.01,L2_primal,0.01,0.4473138888888889,0.6568095238095238,0.36125,0.19679524265175743,0.290020398015673,0.3430857179813043,L2_Logistic_Regression
0.05,L2_primal,0.01,0.4649130952380952,0.6322619047619048,0.39325,0.19328905939785393,0.28777094882032034,0.34048483143234276,L2_Logistic_Regression
0.1,L2_primal,0.01,0.4797845238095238,0.6026190476190476,0.4280833333333333,0.1954453944049555,0.28316472327762454,0.3402612451686313,L2_Logistic_Regression
0.25,L2_primal,0.01,0.5030043650793651,0.5433333333333333,0.5056666666666667,0.19668618908644056,0.2681321472550764,0.3288324268313423,L2_Logistic_Regression
0.5,L2_primal,0.01,0.5143809523809524,0.4959047619047619,0.5503333333333333,0.1972523882427135,0.2530435706896604,0.31563554242970027,L2_Logistic_Regression
1,L2_primal,0.01,0.5203265873015873,0.46199999999999997,0.5835833333333333,0.19909239472651638,0.2353379274760165,0.31245536811374075,L2_Logistic_Regression
10,L2_primal,0.01,0.47399166666666664,0.3819047619047619,0.595,0.1929941385563512,0.2142561996105322,0.30259440248894853,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.5575055555555556,0.7421666666666666,0.44966666666666666,0.23337427148103382,0.26357832784221963,0.3604775355016454,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.5575055555555556,0.7421666666666666,0.44966666666666666,0.23337427148103382,0.26357832784221963,0.3604775355016454,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.5575055555555556,0.7421666666666666,0.44966666666666666,0.23337427148103382,0.26357832784221963,0.3604775355016454,L2_Logistic_Regression
0.001,L2_primal,0.01,0.5575055555555556,0.7421666666666666,0.44966666666666666,0.23337427148103382,0.26357832784221963,0.3604775355016454,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.5582833333333334,0.7421666666666666,0.45216666666666666,0.23317229187114819,0.26357832784221963,0.3590743963450371,L2_Logistic_Regression
0.005,L2_primal,0.01,0.5595944444444444,0.7397857142857143,0.4544166666666667,0.23292398593017546,0.26484434319553984,0.3583707374035102,L2_Logistic_Regression
0.01,L2_primal,0.01,0.562665873015873,0.7357380952380952,0.46016666666666667,0.23245300552160653,0.2654730909331386,0.36005455105024475,L2_Logistic_Regression
0.05,L2_primal,0.01,0.5760242063492064,0.7159761904761904,0.4905,0.2271618547041197,0.2676710384830235,0.3526817971315182,L2_Logistic_Regression
0.1,L2_primal,0.01,0.586445634920635,0.6898333333333333,0.51925,0.22684984111671164,0.26368175148708706,0.3392568219416487,L2_Logistic_Regression
0.25,L2_primal,0.01,0.6046230158730159,0.6302380952380953,0.5674166666666667,0.22168470094897635,0.25993088985930113,0.33376980427317887,L2_Logistic_Regression
0.5,L2_primal,0.01,0.6198261904761905,0.5870952380952381,0.6055,0.21196304208987343,0.2487341166067457,0.32052489579108706,L2_Logistic_Regression
1,L2_primal,0.01,0.6258126984126984,0.5329047619047619,0.64,0.2063002680385681,0.23758029502908093,0.31295764925772684,L2_Logistic_Regression
10,L2_primal,0.01,0.6031559523809524,0.46104761904761904,0.6675,0.196846988175216,0.21566240917150434,0.2817685135959091,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.5339202380952381,0.7600238095238095,0.3264166666666667,0.14636602844892013,0.27037001238215874,0.30820384124963035,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.5339202380952381,0.7600238095238095,0.3264166666666667,0.14636602844892013,0.27037001238215874,0.30820384124963035,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.5339202380952381,0.7600238095238095,0.3264166666666667,0.14636602844892013,0.27037001238215874,0.30820384124963035,L2_Logistic_Regression
0.001,L2_primal,0.01,0.5339202380952381,0.7600238095238095,0.3264166666666667,0.14636602844892013,0.27037001238215874,0.30820384124963035,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.5343785714285715,0.7583571428571428,0.32891666666666663,0.14600657967747718,0.2704269447752727,0.30858947439507073,L2_Logistic_Regression
0.005,L2_primal,0.01,0.5347452380952381,0.7566428571428572,0.3328333333333333,0.1455335882923238,0.2694414304916951,0.3084285470265069,L2_Logistic_Regression
0.01,L2_primal,0.01,0.5373583333333334,0.7514761904761905,0.34075,0.143400662889932,0.26970603661526726,0.3052111034998713,L2_Logistic_Regression
0.05,L2_primal,0.01,0.5511738095238096,0.7332857142857143,0.37916666666666665,0.1424391484795263,0.27123139481978864,0.29804289035156034,L2_Logistic_Regression
0.1,L2_primal,0.01,0.5593539682539682,0.7087380952380953,0.422,0.14091888894473734,0.26486881450205835,0.2821596540112686,L2_Logistic_Regression
0.25,L2_primal,0.01,0.5779222222222222,0.6710952380952381,0.4974166666666667,0.1385467168643592,0.26433944597788284,0.26610125096986587,L2_Logistic_Regression
0.5,L2_primal,0.01,0.5910587301587301,0.6361190476190476,0.5441666666666667,0.1365323440359606,0.26073605434026786,0.241752569495386,L2_Logistic_Regression
1,L2_primal,0.01,0.6038662698412698,0.6087619047619047,0.5813333333333334,0.13569938242893334,0.2480408725057051,0.2255928352212955,L2_Logistic_Regression
10,L2_primal,0.01,0.6271543650793651,0.5593095238095238,0.6559166666666667,0.13552331094655845,0.2261748196745115,0.1949881347590602,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.3265392857142857,0.8234761904761905,0.09616666666666666,0.13103015639608223,0.2196644923591124,0.16104167817851614,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.3265392857142857,0.8234761904761905,0.09616666666666666,0.13103015639608223,0.2196644923591124,0.16104167817851614,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.3265392857142857,0.8234761904761905,0.09616666666666666,0.13103015639608223,0.2196644923591124,0.16104167817851614,L2_Logistic_Regression
0.001,L2_primal,0.01,0.3265392857142857,0.8234761904761905,0.09616666666666666,0.13103015639608223,0.2196644923591124,0.16104167817851614,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.3268488095238095,0.8216428571428571,0.09616666666666666,0.131391047368145,0.21958681698965776,0.16104167817851614,L2_Logistic_Regression
0.005,L2_primal,0.01,0.3260154761904762,0.8190952380952381,0.09616666666666666,0.13197257289528205,0.21943533941564589,0.16104167817851614,L2_Logistic_Regression
0.01,L2_primal,0.01,0.3281404761904762,0.8183809523809524,0.09716666666666667,0.13092547467352905,0.2195433490791973,0.16106247942353596,L2_Logistic_Regression
0.05,L2_primal,0.01,0.32936190476190474,0.7876904761904762,0.11441666666666667,0.12967399354368117,0.22583624987914952,0.1749425805138034,L2_Logistic_Regression
0.1,L2_primal,0.01,0.3289718253968254,0.7475,0.13874999999999998,0.12797749894926944,0.23078089685760908,0.1841116227041095,L2_Logistic_Regression
0.25,L2_primal,0.01,0.3301269841269841,0.6777619047619048,0.17883333333333334,0.1284356661924669,0.23553885345648756,0.20248118937109827,L2_Logistic_Regression
0.5,L2_primal,0.01,0.3289876984126984,0.6170238095238095,0.22633333333333333,0.12856544059979977,0.23326443523283494,0.2076789387416867,L2_Logistic_Regression
1,L2_primal,0.01,0.3300261904761905,0.5516904761904762,0.27366666666666667,0.13090623644291882,0.22627334283873896,0.2181936911985281,L2_Logistic_Regression
10,L2_primal,0.01,0.3331924603174603,0.4494047619047619,0.338,0.1370275062782882,0.21899165795775177,0.23895571241510924,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.42091944444444446,0.8575952380952381,0.14133333333333334,0.15147434520022385,0.18688441566859063,0.2236939262496474,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.42091944444444446,0.8575952380952381,0.14133333333333334,0.15147434520022385,0.18688441566859063,0.2236939262496474,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.42091944444444446,0.8575952380952381,0.14133333333333334,0.15147434520022385,0.18688441566859063,0.2236939262496474,L2_Logistic_Regression
0.001,L2_primal,0.01,0.42091944444444446,0.8575952380952381,0.14133333333333334,0.15147434520022385,0.18688441566859063,0.2236939262496474,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.4212861111111111,0.8549285714285715,0.14508333333333334,0.1520615877295926,0.18610617410247712,0.22338693761557343,L2_Logistic_Regression
0.005,L2_primal,0.01,0.422334126984127,0.8493333333333334,0.14883333333333332,0.1522530087204294,0.184809855555934,0.22581516828796597,L2_Logistic_Regression
0.01,L2_primal,0.01,0.42448214285714286,0.8467857142857143,0.14983333333333332,0.1530732432302106,0.18445832074723753,0.22559549585455027,L2_Logistic_Regression
0.05,L2_primal,0.01,0.4344642857142857,0.8007857142857143,0.18916666666666668,0.15395948724475425,0.18697291484340034,0.2421679373549419,L2_Logistic_Regression
0.1,L2_primal,0.01,0.4436738095238095,0.755095238095238,0.22883333333333333,0.15154628185603436,0.1931851573476291,0.24555063522865272,L2_Logistic_Regression
