cost,loss,epsilon,ROC,Sens,Spec,ROCSD,SensSD,SpecSD,model
1e-5,L2_primal,0.01,0.578565873015873,0.7180714285714286,0.4295833333333333,0.2209389271908532,0.24869366534185508,0.3356553857271113,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.578565873015873,0.7180714285714286,0.4295833333333333,0.2209389271908532,0.24869366534185508,0.3356553857271113,L2_Logistic_Regression
0.001,L2_primal,0.01,0.579375,0.7176190476190476,0.4285833333333333,0.2211113046426237,0.2475062787376567,0.3366392906427691,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.5801587301587302,0.719,0.42966666666666664,0.21877575354607956,0.24464128412967054,0.33312036747920526,L2_Logistic_Regression
0.005,L2_primal,0.01,0.5813071428571428,0.7235238095238096,0.43175,0.2169251277992541,0.23878227747604264,0.33045489813058065,L2_Logistic_Regression
0.01,L2_primal,0.01,0.5838337301587302,0.7247857142857143,0.43975,0.214664874819806,0.23675925612682874,0.33025241814001227,L2_Logistic_Regression
0.05,L2_primal,0.01,0.5952845238095238,0.7279761904761904,0.43783333333333335,0.20683194989173578,0.2266328905904695,0.30639339473865157,L2_Logistic_Regression
0.1,L2_primal,0.01,0.5973329365079365,0.7300952380952381,0.441,0.20489171551607424,0.2154012388168617,0.30261672858933386,L2_Logistic_Regression
0.25,L2_primal,0.01,0.5954444444444444,0.7316904761904762,0.43616666666666665,0.1971854262067929,0.20545362358632693,0.30266870880884866,L2_Logistic_Regression
0.5,L2_primal,0.01,0.5928761904761904,0.7306904761904762,0.43666666666666665,0.19568356777231147,0.2083210149162999,0.2930804452768644,L2_Logistic_Regression
1,L2_primal,0.01,0.5906154761904762,0.7263571428571428,0.4354166666666667,0.19388490603987668,0.21144018942186496,0.29523924706835963,L2_Logistic_Regression
10,L2_primal,0.01,0.5922626984126984,0.7223333333333334,0.43925,0.19406226218293507,0.20860945500222514,0.2989274401275247,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.5603472222222222,0.7041904761904761,0.42375,0.1753255228102291,0.2383963446593913,0.3050086153601011,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.5603472222222222,0.7041904761904761,0.42375,0.1753255228102291,0.2383963446593913,0.3050086153601011,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.5603472222222222,0.7041904761904761,0.42375,0.1753255228102291,0.2383963446593913,0.3050086153601011,L2_Logistic_Regression
0.001,L2_primal,0.01,0.5606035714285714,0.7058571428571428,0.4225,0.1757084495763289,0.2375397732168005,0.30623408241544703,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.5626654761904761,0.7074047619047619,0.41875,0.17472771111732843,0.23545204170552284,0.30267252510582515,L2_Logistic_Regression
0.005,L2_primal,0.01,0.5650246031746031,0.709952380952381,0.4175,0.17145109039824913,0.23283697835551712,0.30181264224974996,L2_Logistic_Regression
0.01,L2_primal,0.01,0.5691162698412698,0.7109047619047619,0.415,0.17201043899281118,0.2335057013106582,0.2990212958024622,L2_Logistic_Regression
0.05,L2_primal,0.01,0.5714380952380952,0.7163571428571428,0.391,0.16372639707483339,0.21619793811499155,0.28320195988684843,L2_Logistic_Regression
0.1,L2_primal,0.01,0.5744642857142858,0.7100238095238095,0.3899166666666667,0.16368791558009882,0.21098459509543874,0.2825360617452009,L2_Logistic_Regression
0.25,L2_primal,0.01,0.5771420634920635,0.7068095238095238,0.38858333333333334,0.1616277837448733,0.20692250080984642,0.27874438047831784,L2_Logistic_Regression
0.5,L2_primal,0.01,0.5778281746031746,0.7050952380952381,0.39058333333333334,0.16424983302370014,0.20802094858251355,0.2757385772458662,L2_Logistic_Regression
1,L2_primal,0.01,0.578102380952381,0.7077619047619048,0.38958333333333334,0.16480304396390616,0.20656137906863456,0.2764759766447015,L2_Logistic_Regression
10,L2_primal,0.01,0.5819182539682539,0.6995714285714286,0.39725,0.16176143900808063,0.2126017639196913,0.27400791812642916,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.6989115079365079,0.7038095238095238,0.5911666666666666,0.15932219839057726,0.24751088255489181,0.32294927025119424,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.6989115079365079,0.7038095238095238,0.5911666666666666,0.15932219839057726,0.24751088255489181,0.32294927025119424,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.6989115079365079,0.7038095238095238,0.5911666666666666,0.15932219839057726,0.24751088255489181,0.32294927025119424,L2_Logistic_Regression
0.001,L2_primal,0.01,0.6992460317460317,0.7046428571428571,0.59075,0.1594207695040401,0.24596908157908096,0.3198648230504968,L2_Logistic_Regression
