cost,loss,epsilon,ROC,Sens,Spec,ROCSD,SensSD,SpecSD,model
0.25,L2_primal,0.01,0.6799545634920635,0.7628809523809523,0.4678333333333333,0.16952584993244144,0.20298590524098215,0.27231512561404103,L2_Logistic_Regression
0.5,L2_primal,0.01,0.6951698412698413,0.7334464285714286,0.5158333333333334,0.16580713217530996,0.2019602272620035,0.2732527866777129,L2_Logistic_Regression
1,L2_primal,0.01,0.7104556547619048,0.71075,0.5788333333333333,0.16506518820373023,0.19217757984149744,0.2638180662552044,L2_Logistic_Regression
10,L2_primal,0.01,0.7526005952380952,0.6868154761904762,0.6585833333333333,0.16746834124826912,0.19362680348890318,0.2714344379474583,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.5831051587301587,0.7704702380952381,0.2695,0.14389236922331736,0.22458767322811948,0.2864329907321917,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.5831051587301587,0.7704702380952381,0.2695,0.14389236922331736,0.22458767322811948,0.2864329907321917,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.5831051587301587,0.7704702380952381,0.2695,0.14389236922331736,0.22458767322811948,0.2864329907321917,L2_Logistic_Regression
0.001,L2_primal,0.01,0.5831051587301587,0.7704702380952381,0.2695,0.14389236922331736,0.22458767322811948,0.2864329907321917,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.5834361111111112,0.7704702380952381,0.27075,0.14304422132804606,0.22458767322811948,0.2868925987280143,L2_Logistic_Regression
0.005,L2_primal,0.01,0.5842575396825397,0.7690119047619047,0.27466666666666667,0.14215537018501725,0.22516248907489067,0.28790992915004265,L2_Logistic_Regression
0.01,L2_primal,0.01,0.5845503968253968,0.7659166666666667,0.2841666666666667,0.14121683165049115,0.22455528223280605,0.28450467305369764,L2_Logistic_Regression
0.05,L2_primal,0.01,0.5896373015873015,0.7390952380952381,0.3224166666666667,0.14042142373088087,0.22148084406170215,0.2804867225155902,L2_Logistic_Regression
0.1,L2_primal,0.01,0.5967608134920634,0.7093869047619048,0.36866666666666664,0.13868400025763392,0.21713462666113914,0.2754396516027456,L2_Logistic_Regression
0.25,L2_primal,0.01,0.6112525793650794,0.6650238095238095,0.4350833333333333,0.138321696465839,0.20728901280727752,0.2601989827201454,L2_Logistic_Regression
0.5,L2_primal,0.01,0.6239946428571429,0.6311964285714285,0.5084166666666666,0.1352538558391923,0.2004270037995967,0.2298677641613942,L2_Logistic_Regression
1,L2_primal,0.01,0.6396643849206349,0.6048630952380952,0.55675,0.1369062885480491,0.1884883250364984,0.21339232787202042,L2_Logistic_Regression
10,L2_primal,0.01,0.6801521825396826,0.5366488095238096,0.6706666666666666,0.13990533546721182,0.1747156050379428,0.20484936111246568,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.37882599206349205,0.6955059523809524,0.1845,0.13238362064163198,0.2111297278795582,0.20581652288958896,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.37882599206349205,0.6955059523809524,0.1845,0.13238362064163198,0.2111297278795582,0.20581652288958896,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.37882599206349205,0.6955059523809524,0.1845,0.13238362064163198,0.2111297278795582,0.20581652288958896,L2_Logistic_Regression
0.001,L2_primal,0.01,0.37882599206349205,0.6955059523809524,0.1845,0.13238362064163198,0.2111297278795582,0.20581652288958896,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.3788878968253968,0.6940773809523809,0.18533333333333332,0.13190283461932212,0.21099712043002164,0.20608119371530906,L2_Logistic_Regression
0.005,L2_primal,0.01,0.3784355158730159,0.6915297619047619,0.18633333333333332,0.13199986484308668,0.21012681945608874,0.20566217223858624,L2_Logistic_Regression
0.01,L2_primal,0.01,0.3784722222222222,0.6920654761904762,0.18733333333333332,0.13228078559680023,0.2074062638832524,0.20621445094042531,L2_Logistic_Regression
0.05,L2_primal,0.01,0.3819708333333333,0.6776428571428571,0.20408333333333334,0.13234144475235263,0.19988951642450334,0.21258228281814598,L2_Logistic_Regression
0.1,L2_primal,0.01,0.3863440476190476,0.6497916666666667,0.22316666666666665,0.1338645187325105,0.18878705747496435,0.21139238219911008,L2_Logistic_Regression
0.25,L2_primal,0.01,0.39073829365079366,0.6044464285714286,0.26458333333333334,0.13449425429068387,0.1766892704452897,0.20729936045838274,L2_Logistic_Regression
0.5,L2_primal,0.01,0.39876825396825394,0.570297619047619,0.2940833333333333,0.13764515572084318,0.17462838791865362,0.22187023876034206,L2_Logistic_Regression
1,L2_primal,0.01,0.40904623015873015,0.5465059523809523,0.32866666666666666,0.14000367743808229,0.1819713848269863,0.23165319966159797,L2_Logistic_Regression
10,L2_primal,0.01,0.42360843253968256,0.4789702380952381,0.453,0.1402996255135142,0.18237975738288853,0.24599959599227808,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.6626350198412698,0.8457321428571428,0.30966666666666665,0.15757548039173178,0.14557649869121678,0.24707874493297666,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.6626350198412698,0.8457321428571428,0.30966666666666665,0.15757548039173178,0.14557649869121678,0.24707874493297666,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.6626350198412698,0.8457321428571428,0.30966666666666665,0.15757548039173178,0.14557649869121678,0.24707874493297666,L2_Logistic_Regression
0.001,L2_primal,0.01,0.6626350198412698,0.8457321428571428,0.30966666666666665,0.15757548039173178,0.14557649869121678,0.24707874493297666,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.6631965277777778,0.8448988095238096,0.3109166666666667,0.15820919184855395,0.1451654254264438,0.2461348192479706,L2_Logistic_Regression
0.005,L2_primal,0.01,0.6635715277777777,0.8440654761904762,0.3119166666666667,0.1585530122351332,0.14474836316538078,0.24608819795457343,L2_Logistic_Regression
0.01,L2_primal,0.01,0.6633989087301587,0.8420119047619048,0.31766666666666665,0.158916112351934,0.14403071387713112,0.25182549593321574,L2_Logistic_Regression
0.05,L2_primal,0.01,0.6665061507936508,0.8242857142857143,0.3456666666666667,0.1576316554034105,0.14467235323779187,0.25685052911150025,L2_Logistic_Regression
0.1,L2_primal,0.01,0.6678090277777777,0.8050357142857143,0.3770833333333333,0.15739341001232934,0.14660512306051965,0.25163584012563517,L2_Logistic_Regression
0.25,L2_primal,0.01,0.6754297619047619,0.7745119047619048,0.41675,0.15669855205388913,0.14425910297015493,0.2517581810826483,L2_Logistic_Regression
0.5,L2_primal,0.01,0.6804485119047619,0.7519583333333333,0.46175,0.15541509815454982,0.14671555683912535,0.24202406714772598,L2_Logistic_Regression
1,L2_primal,0.01,0.6889690476190476,0.7363333333333333,0.4880833333333333,0.15487167824517198,0.1541071595516428,0.23652033542078368,L2_Logistic_Regression
10,L2_primal,0.01,0.714131746031746,0.7196785714285714,0.55625,0.16512568557827523,0.1560537460397854,0.25210690913745476,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.5619597222222222,0.8163095238095238,0.23716666666666666,0.12745160595696886,0.1923462356640708,0.2469111808153159,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.5619597222222222,0.8163095238095238,0.23716666666666666,0.12745160595696886,0.1923462356640708,0.2469111808153159,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.5619597222222222,0.8163095238095238,0.23716666666666666,0.12745160595696886,0.1923462356640708,0.2469111808153159,L2_Logistic_Regression
0.001,L2_primal,0.01,0.5619597222222222,0.8163095238095238,0.23716666666666666,0.12745160595696886,0.1923462356640708,0.2469111808153159,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.5618787698412698,0.815595238095238,0.23916666666666667,0.12722344547307476,0.19299118086922704,0.24578382234296153,L2_Logistic_Regression
0.005,L2_primal,0.01,0.5617924603174603,0.8125,0.24325,0.12713656701382267,0.19303457284139328,0.24391590332536892,L2_Logistic_Regression
0.01,L2_primal,0.01,0.5626848214285715,0.8132142857142857,0.24583333333333332,0.1280296375532458,0.19346442339236575,0.24001413274971536,L2_Logistic_Regression
0.05,L2_primal,0.01,0.5625000992063492,0.775702380952381,0.27016666666666667,0.12840511768374566,0.1912532453148977,0.24343180816427964,L2_Logistic_Regression
0.1,L2_primal,0.01,0.5659947420634921,0.7586309523809524,0.3145,0.1287758289640773,0.18961480232229405,0.25204529074628895,L2_Logistic_Regression
0.25,L2_primal,0.01,0.5686888888888889,0.7156369047619048,0.36991666666666667,0.12935595042503598,0.18888813941466484,0.2661725819531091,L2_Logistic_Regression
0.5,L2_primal,0.01,0.5665410714285715,0.6605833333333333,0.42825,0.13111311328239628,0.18570695304303472,0.27148698983648295,L2_Logistic_Regression
1,L2_primal,0.01,0.5642663690476191,0.6166130952380953,0.48191666666666666,0.1299398877330428,0.1876680526491042,0.27439480892856893,L2_Logistic_Regression
10,L2_primal,0.01,0.5582183531746032,0.5256130952380952,0.591,0.1364482421372587,0.16672361594548338,0.271382300225141,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.6739415674603174,0.8319285714285715,0.38108333333333333,0.13569108578316288,0.1965194544188595,0.2732064373291772,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.6739415674603174,0.8319285714285715,0.38108333333333333,0.13569108578316288,0.1965194544188595,0.2732064373291772,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.6739415674603174,0.8319285714285715,0.38108333333333333,0.13569108578316288,0.1965194544188595,0.2732064373291772,L2_Logistic_Regression
0.001,L2_primal,0.01,0.6739415674603174,0.8319285714285715,0.38108333333333333,0.13569108578316288,0.1965194544188595,0.2732064373291772,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.6749352182539683,0.8319285714285715,0.38375,0.13568639957207573,0.1965194544188595,0.27157561596551033,L2_Logistic_Regression
0.005,L2_primal,0.01,0.6754074404761905,0.8288333333333333,0.38558333333333333,0.13516922873678247,0.1955862591709606,0.2703301407177118,L2_Logistic_Regression
0.01,L2_primal,0.01,0.6763598214285714,0.8241904761904761,0.3933333333333333,0.136317345408902,0.194349078130195,0.2714448385783806,L2_Logistic_Regression
0.05,L2_primal,0.01,0.6807240079365079,0.7956666666666666,0.41775,0.1368935342130566,0.1983140791841729,0.27177928475202784,L2_Logistic_Regression
0.1,L2_primal,0.01,0.6854988095238095,0.7826726190476191,0.44366666666666665,0.1356668930194052,0.19327617548110554,0.2596520886625897,L2_Logistic_Regression
0.25,L2_primal,0.01,0.6919152777777777,0.7484821428571429,0.5125833333333333,0.12801907790191455,0.18562936136556918,0.24076753258268022,L2_Logistic_Regression
0.5,L2_primal,0.01,0.6998529761904762,0.7219821428571428,0.5631666666666667,0.12689771937751113,0.17908981459422388,0.23110076937519444,L2_Logistic_Regression
1,L2_primal,0.01,0.7069585317460317,0.6956488095238095,0.6209166666666667,0.12463739119914106,0.18181678830693734,0.21084497720112663,L2_Logistic_Regression
10,L2_primal,0.01,0.7116474206349206,0.6065892857142857,0.7055,0.12721320965084254,0.1708562188630708,0.20699729051436966,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.42142708333333334,0.7833571428571429,0.15725,0.12206501418920802,0.22095881569088935,0.22576612850348657,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.42142708333333334,0.7833571428571429,0.15725,0.12206501418920802,0.22095881569088935,0.22576612850348657,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.42142708333333334,0.7833571428571429,0.15725,0.12206501418920802,0.22095881569088935,0.22576612850348657,L2_Logistic_Regression
0.001,L2_primal,0.01,0.42142708333333334,0.7833571428571429,0.15725,0.12206501418920802,0.22095881569088935,0.22576612850348657,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.42101041666666666,0.7790238095238096,0.15725,0.12176304018237397,0.2196238130106373,0.22576612850348657,L2_Logistic_Regression
0.005,L2_primal,0.01,0.4209532738095238,0.7761369047619048,0.1595,0.1215758957665644,0.22023094215956684,0.22809084312867825,L2_Logistic_Regression
0.01,L2_primal,0.01,0.42037390873015873,0.7696607142857143,0.1605,0.12247387434499049,0.22250815492501824,0.2287068861104256,L2_Logistic_Regression
0.05,L2_primal,0.01,0.4169739087301587,0.7280833333333333,0.18541666666666667,0.11994031345415761,0.2233459630751363,0.22961829261081865,L2_Logistic_Regression
0.1,L2_primal,0.01,0.4167794642857143,0.6878035714285714,0.22,0.1198775922957545,0.2268295369382956,0.2398992436930793,L2_Logistic_Regression
0.25,L2_primal,0.01,0.4158189484126984,0.6256488095238095,0.284,0.11750253096357352,0.20969748905951635,0.24539784127516803,L2_Logistic_Regression
0.5,L2_primal,0.01,0.41567291666666667,0.5734821428571428,0.3561666666666667,0.11886084181739773,0.191421772681773,0.2472761156823171,L2_Logistic_Regression
1,L2_primal,0.01,0.42058065476190476,0.5241130952380952,0.415,0.11874893824209448,0.17900386331527088,0.2351805322450578,L2_Logistic_Regression
10,L2_primal,0.01,0.44403244047619045,0.4570535714285714,0.5215833333333333,0.1297404516828213,0.18134328477572312,0.1984923457830302,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.4274015873015873,0.7671488095238095,0.20208333333333334,0.1393794204555787,0.2253261498124396,0.23863291019711788,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.4274015873015873,0.7671488095238095,0.20208333333333334,0.1393794204555787,0.2253261498124396,0.23863291019711788,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.4274015873015873,0.7671488095238095,0.20208333333333334,0.1393794204555787,0.2253261498124396,0.23863291019711788,L2_Logistic_Regression
0.001,L2_primal,0.01,0.4274015873015873,0.7671488095238095,0.20208333333333334,0.1393794204555787,0.2253261498124396,0.23863291019711788,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.42740555555555554,0.7671488095238095,0.20308333333333334,0.13958998201949605,0.2253261498124396,0.2382004789546074,L2_Logistic_Regression
0.005,L2_primal,0.01,0.42774285714285715,0.7656011904761905,0.20533333333333334,0.13986666984424181,0.2251609862733126,0.2386611174410789,L2_Logistic_Regression
0.01,L2_primal,0.01,0.42916944444444444,0.759172619047619,0.20783333333333334,0.14035296781964177,0.22730280261684752,0.23911776007352437,L2_Logistic_Regression
0.05,L2_primal,0.01,0.43358412698412696,0.7294226190476191,0.24675,0.14106278223974553,0.2239455280094566,0.250686926169955,L2_Logistic_Regression
0.1,L2_primal,0.01,0.4361798611111111,0.7001428571428572,0.27175,0.14069757158503252,0.22583092416271275,0.25056161095065765,L2_Logistic_Regression
0.25,L2_primal,0.01,0.44807470238095237,0.6506130952380952,0.3279166666666667,0.13932665301846753,0.2207103348329754,0.2611496802596565,L2_Logistic_Regression
0.5,L2_primal,0.01,0.45622767857142854,0.6038809523809524,0.3794166666666667,0.13671964182361132,0.21606781493995,0.25724009504578105,L2_Logistic_Regression
1,L2_primal,0.01,0.4692207341269841,0.561029761904762,0.43866666666666665,0.14083837267890223,0.21283258986874165,0.25418199558355553,L2_Logistic_Regression
10,L2_primal,0.01,0.5197664682539682,0.5019047619047619,0.5676666666666667,0.14480668626919047,0.17550518150097771,0.22784671642682938,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.5918842261904762,0.8533630952380953,0.24583333333333332,0.11472330344039187,0.17541334556975566,0.21108815150356647,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.5918842261904762,0.8533630952380953,0.24583333333333332,0.11472330344039187,0.17541334556975566,0.21108815150356647,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.5918842261904762,0.8533630952380953,0.24583333333333332,0.11472330344039187,0.17541334556975566,0.21108815150356647,L2_Logistic_Regression
0.001,L2_primal,0.01,0.5918842261904762,0.8533630952380953,0.24583333333333332,0.11472330344039187,0.17541334556975566,0.21108815150356647,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.5920627976190476,0.8500297619047619,0.24783333333333332,0.1144700110898039,0.1741681093827153,0.20968529502107128,L2_Logistic_Regression
0.005,L2_primal,0.01,0.5931362103174603,0.8478869047619048,0.2500833333333333,0.11463529261131665,0.17494838748644587,0.20972648096370766,L2_Logistic_Regression
0.01,L2_primal,0.01,0.5932850198412698,0.8478869047619048,0.2549166666666667,0.11491396437421045,0.17494838748644587,0.2080377970801428,L2_Logistic_Regression
0.05,L2_primal,0.01,0.5940875992063492,0.8322321428571429,0.28391666666666665,0.11500166095280388,0.17482253453838437,0.20126884984082338,L2_Logistic_Regression
0.1,L2_primal,0.01,0.5974467261904762,0.8123035714285715,0.29825,0.11336177744913108,0.1731390035847616,0.20418156203141893,L2_Logistic_Regression
0.25,L2_primal,0.01,0.6014691468253968,0.7658154761904762,0.3516666666666667,0.11096377817986755,0.17673089842119366,0.20509288930627936,L2_Logistic_Regression
0.5,L2_primal,0.01,0.6087291666666667,0.730672619047619,0.402,0.1111880724434979,0.17662039287568107,0.20103417711550745,L2_Logistic_Regression
1,L2_primal,0.01,0.6170188492063492,0.6890595238095238,0.4588333333333333,0.11047904334085157,0.1763435398175096,0.19442904142549558,L2_Logistic_Regression
10,L2_primal,0.01,0.6301280753968254,0.5986904761904762,0.5289166666666667,0.1195509911025111,0.16426984743961612,0.19813816178560578,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.5836824404761904,0.785327380952381,0.3025,0.1945407768986462,0.19516184031577197,0.29633321180327354,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.5836824404761904,0.785327380952381,0.3025,0.1945407768986462,0.19516184031577197,0.29633321180327354,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.5836824404761904,0.785327380952381,0.3025,0.1945407768986462,0.19516184031577197,0.29633321180327354,L2_Logistic_Regression
0.001,L2_primal,0.01,0.5836824404761904,0.785327380952381,0.3025,0.1945407768986462,0.19516184031577197,0.29633321180327354,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.5837435515873016,0.785327380952381,0.3035,0.19446000700909086,0.19516184031577197,0.29564392809025986,L2_Logistic_Regression
0.005,L2_primal,0.01,0.5838824404761904,0.785327380952381,0.3065833333333333,0.1942901037547704,0.19516184031577197,0.2964469360169093,L2_Logistic_Regression
0.01,L2_primal,0.01,0.5846499007936508,0.7844940476190476,0.3100833333333333,0.19418707291704002,0.1945955990709511,0.2987125618115704,L2_Logistic_Regression
0.05,L2_primal,0.01,0.5943276785714285,0.7728035714285715,0.33991666666666664,0.19507844580047037,0.18930138790134948,0.29738717720478325,L2_Logistic_Regression
0.1,L2_primal,0.01,0.6014776785714285,0.7590357142857143,0.36816666666666664,0.19564984448917178,0.18882205263766547,0.2941605038241032,L2_Logistic_Regression
0.25,L2_primal,0.01,0.6150461309523809,0.7366369047619048,0.42575,0.19290874713394407,0.18479740030246053,0.28146143643669025,L2_Logistic_Regression
0.5,L2_primal,0.01,0.6234957341269841,0.7102559523809524,0.469,0.19339610741644991,0.17717205851457543,0.27154787200326774,L2_Logistic_Regression
1,L2_primal,0.01,0.632508630952381,0.6829583333333333,0.519,0.19044133227591556,0.1805428616818824,0.2734534197128501,L2_Logistic_Regression
10,L2_primal,0.01,0.6469816468253968,0.6393095238095238,0.5899166666666666,0.1998928118410719,0.17285246572888796,0.2836208881724073,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.4914136904761905,0.8013154761904762,0.166,0.15505593496984932,0.21541453752042006,0.24151046184912892,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.4914136904761905,0.8013154761904762,0.166,0.15505593496984932,0.21541453752042006,0.24151046184912892,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.4914136904761905,0.8013154761904762,0.166,0.15505593496984932,0.21541453752042006,0.24151046184912892,L2_Logistic_Regression
0.001,L2_primal,0.01,0.4914136904761905,0.8013154761904762,0.166,0.15505593496984932,0.21541453752042006,0.24151046184912892,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.49136210317460316,0.8004821428571428,0.166,0.15506845679311734,0.21496396667004905,0.24151046184912892,L2_Logistic_Regression
0.005,L2_primal,0.01,0.4918948412698413,0.7971904761904762,0.16866666666666666,0.15554009511421885,0.21612877730173774,0.24122546799587086,L2_Logistic_Regression
0.01,L2_primal,0.01,0.4919329365079365,0.7956428571428571,0.17066666666666666,0.15649367671345712,0.21522193979524273,0.2414780931231716,L2_Logistic_Regression
0.05,L2_primal,0.01,0.49591210317460316,0.7717083333333333,0.20508333333333334,0.15598261144378922,0.21213549152727115,0.24307952103273797,L2_Logistic_Regression
0.1,L2_primal,0.01,0.501116865079365,0.7465238095238095,0.24866666666666667,0.1573741857864912,0.2111950872938279,0.26042935814969986,L2_Logistic_Regression
0.25,L2_primal,0.01,0.5129909722222222,0.692875,0.32725,0.15807989685261553,0.2050380336205297,0.2615568723766156,L2_Logistic_Regression
0.5,L2_primal,0.01,0.5245718253968253,0.6386369047619047,0.4076666666666667,0.15935498138641727,0.1960231444912958,0.2522807189204686,L2_Logistic_Regression
1,L2_primal,0.01,0.5319074404761904,0.5834166666666667,0.45316666666666666,0.15724435880325366,0.191028136283558,0.249373251222862,L2_Logistic_Regression
10,L2_primal,0.01,0.555162003968254,0.5054404761904762,0.57375,0.15651340682965625,0.18072922624637336,0.23732196006758047,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.6760244047619047,0.8556547619047619,0.40175,0.13253365551633337,0.16186291344003595,0.25228933641469087,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.6760244047619047,0.8556547619047619,0.40175,0.13253365551633337,0.16186291344003595,0.25228933641469087,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.6760244047619047,0.8556547619047619,0.40175,0.13253365551633337,0.16186291344003595,0.25228933641469087,L2_Logistic_Regression
0.001,L2_primal,0.01,0.6760244047619047,0.8556547619047619,0.40175,0.13253365551633337,0.16186291344003595,0.25228933641469087,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.6762029761904762,0.8556547619047619,0.403,0.1320847367548732,0.16186291344003595,0.25090433865920353,L2_Logistic_Regression
0.005,L2_primal,0.01,0.6768140873015873,0.8548214285714286,0.40399999999999997,0.13263335460871023,0.1615447532969362,0.25129058280655586,L2_Logistic_Regression
0.01,L2_primal,0.01,0.6771791666666667,0.8511011904761905,0.408,0.13279692395118076,0.16446187800258916,0.24958905364764267,L2_Logistic_Regression
0.05,L2_primal,0.01,0.6783940476190476,0.8306309523809524,0.4345833333333333,0.13249986117216325,0.16588786307702436,0.24462928744266674,L2_Logistic_Regression
0.1,L2_primal,0.01,0.6821222222222222,0.8082321428571428,0.47275,0.1338981577501276,0.17151769179410437,0.23428364448851,L2_Logistic_Regression
